,Unnamed: 0,ticker,fiscalDateEnding,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,otherCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,ebit,ebitda,netIncome,Unnamed: 0_was_missing,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date,future_return_1y
910,910,MTCH,2023-06-30,USD,4339027000.0,1128930000,732567000.0,732567000.0,1478040500.0,272308000.0,3210097000,191125000.0,326232000.0,326232000.0,2303181000.0,8349000.0,115706000.0,4516543000,534158000.0,8004000.0,0.0,3982385000.0,0.0,3838943000.0,3838943000.0,282221000.0,103056000.0,-177927000,-7524414000.0,289000.0,295002000,USD,579258000,829552000,250294000.0,250294000.0,214796000,107698000.0,94287000.0,364462000,-39742000.0,0.0,39742000.0,25880000.0,178486000,41141000.0,137345000.0,218228000.0,244108000,137345000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.649208068847656,2023-06-30,-0.2989248444014263
414,414,NXPI,2023-06-30,USD,23795000000.0,7447000000,3863000000.0,3863000000.0,2107000000.0,1061000000.0,16348000000,2047000000.0,1110000000.0,1110000000.0,9950000000.0,0.0,416000000.0,15318000000,4085000000.0,967000000.0,999000000.0,11233000000.0,0.0,10171000000.0,11170000000.0,1959000000.0,1022000000.0,8172000000,-3228000000.0,56000000.0,261303000,USD,1881000000,3299000000,1418000000.0,1418000000.0,937000000,274000000.0,589000000.0,944000000,-74000000.0,43000000.0,109000000.0,281000000.0,862000000,158000000.0,704000000.0,937000000.0,1218000000,698000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6632537841797,2023-06-30,0.3208814763674017
980,980,PDD,2023-06-30,CNY,274285357000.0,241206173000,31379326000.0,31379326000.0,52055133000.0,6657191000.0,33079184000,3186338000.0,22651000.0,22651000.0,4290000000.0,148129260000.0,2985263000.0,128941278000,125994097000.0,60115463000.0,15386487000.0,2947181000.0,2203502000.0,1634852000.0,18269446000.0,48852857000.0,0.0,145344079000,36402148000.0,176000.0,1166669600,CNY,33590961000,52280748000,18689787000.0,18689787000.0,12718755000,596033000.0,2733964000.0,20872206000,2275804000.0,2287741000.0,11937000.0,556042000.0,16266528000,3158442000.0,13108086000.0,12718755000.0,13274797000,13108086000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.13999938964844,2023-06-30,0.9233438950167054
438,438,PYPL,2023-06-30,USD,74579000000.0,54125000000,5504000000.0,5504000000.0,11000000.0,42021000000.0,20454000000,1589000000.0,640000000.0,640000000.0,11067000000.0,4387000000.0,2202000000.0,54918000000,41754000000.0,37530000000.0,152000000.0,13164000000.0,0.0,10549000000.0,11210000000.0,4224000000.0,0.0,19661000000,20778000000.0,8000000.0,1114000000,USD,3348000000,7287000000,3939000000.0,3939000000.0,1133000000,491000000.0,743000000.0,2215000000,29000000.0,116000000.0,87000000.0,269000000.0,1303000000,274000000.0,1577000000.0,1390000000.0,1659000000,1029000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.37512969970703,2023-06-30,-0.1336729379496664
462,462,QCOM,2023-06-30,USD,49002000000.0,20476000000,6087000000.0,6087000000.0,6628000000.0,3850000000.0,28526000000,5216000000.0,1618000000.0,1618000000.0,10591000000.0,2544000000.0,1367000000.0,28332000000,8463000000.0,1744000000.0,914000000.0,19869000000.0,0.0,14530000000.0,15444000000.0,4458000000.0,5247000000.0,20670000000,20163000000.0,77000000.0,1124000000,USD,4659000000,8451000000,3792000000.0,3792000000.0,1823000000,618000000.0,2222000000.0,2840000000,-93000000.0,79000000.0,172000000.0,479000000.0,1757000000,22000000.0,1735000000.0,1823000000.0,2302000000,1803000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.66263580322266,2023-06-30,0.7186852204830572
486,486,REGN,2023-06-30,USD,30657500000.0,16923000000,1937200000.0,1937200000.0,2507700000.0,5121300000.0,13734500000,3922600000.0,953000000.0,953000000.0,4290000000.0,6990500000.0,366300000.0,6639600000,3104400000.0,547300000.0,0.0,3535200000.0,720000000.0,1982200000.0,2702200000.0,2176000000.0,1553000000.0,24017900000,25092900000.0,100000.0,113900000,USD,2650100000,3158100000,508000000.0,508000000.0,1016500000,652000000.0,982200000.0,1633600000,-18900000.0,118300000.0,18900000.0,103100000.0,1082900000,114500000.0,968400000.0,1101800000.0,1204900000,968400000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.7183837890625,2023-06-30,0.47106638678616486
581,581,SBUX,2023-06-30,USD,28733000000.0,7170700000,3357000000.0,3357000000.0,1987000000.0,1140200000.0,21562300000,7053500000.0,124400000.0,124400000.0,3250900000.0,263000000.0,423500000.0,37074600000,9214600000.0,1503500000.0,3135600000.0,27860000000.0,8956400000.0,13544400000.0,24371200000.0,2437000000.0,471900000.0,-8348600000,-7610500000.0,1100000.0,1150500000,USD,2606500000,9168300000,6561800000.0,6561800000.0,1583900000,604300000.0,0.0,1022600000,-119600000.0,21300000.0,140900000.0,364500000.0,1464300000,322400000.0,1141900000.0,1605200000.0,1969700000,1141700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.4388656616211,2023-06-30,-0.20218498504516325
995,995,SGEN,2023-06-30,USD,3495382000.0,1292119000,308441000.0,308441000.0,486854000.0,586048000.0,2203263000,307518000.0,226072000.0,226072000.0,274671000.0,983678000.0,150675000.0,876323000,762898000.0,114415000.0,0.0,113425000.0,97242000.0,0.0,97242000.0,648483000.0,113425000.0,2619059000,-2540612000.0,188000.0,187559000,USD,423079000,603832000,180753000.0,180753000.0,-220721000,243932000.0,399868000.0,643800000,0.0,0.0,58000000.0,-12084000.0,-208637000,2891000.0,-211528000.0,-220721000.0,-232805000,-211528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,
533,533,SIRI,2023-06-30,USD,10078000000.0,1039000000,51000000.0,51000000.0,1478040500.0,660000000.0,9039000000,1902000000.0,2977000000.0,2977000000.0,3249000000.0,0.0,328000000.0,13189000000,3235000000.0,1213000000.0,570000000.0,9954000000.0,343000000.0,8908000000.0,9776000000.0,165000000.0,574000000.0,-3111000000,-3115000000.0,4000000.0,387300000,USD,1096000000,2250000000,1154000000.0,1154000000.0,479000000,157000000.0,83000000.0,617000000,-107000000.0,0.0,107000000.0,150000000.0,372000000,62000000.0,310000000.0,479000000.0,629000000,310000000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.8027572631836,2023-06-30,-0.3484077706863692
557,557,SWKS,2023-06-30,USD,8464100000.0,3124900000,721600000.0,721600000.0,1235600000.0,726800000.0,5339200000,1424400000.0,1269600000.0,1269600000.0,2176700000.0,14900000.0,426000000.0,2586200000,816900000.0,160100000.0,177800000.0,1769300000.0,220700000.0,1491600000.0,1712300000.0,439200000.0,427700000.0,5877900000,5739700000.0,39800000.0,160000000,USD,460300000,1071200000,610900000.0,610900000.0,235100000,77200000.0,148000000.0,225200000,-16200000.0,0.0,16200000.0,148700000.0,222100000,26300000.0,195800000.0,238300000.0,387000000,195800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100.65184783935548,2023-06-30,-0.011985471595182928
154,154,ADI,2023-07-31,USD,49346739000.0,4835185000,1149246000.0,1149246000.0,1709313000.0,1616243000.0,44511554000,2922781000.0,11762655000.0,11762655000.0,26913134000.0,0.0,360383000.0,13442993000,2831018000.0,585570000.0,544710000.0,10611975000.0,0.0,6437650000.0,6982360000.0,1277300000.0,1023577000.0,35903746000,10286353000.0,83054000.0,503503000,USD,1961615000,3076495000,1114880000.0,1114880000.0,929493000,334113000.0,423751000.0,1032122000,-60552000.0,8794000.0,69346000.0,587692000.0,874821000,-2198000.0,877019000.0,944167000.0,1531859000,877019000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.60769653320312,2023-07-31,0.18082159737540215
201,201,ADSK,2023-07-31,USD,9107000000.0,2821000000,1714000000.0,1714000000.0,1478040500.0,402000000.0,6286000000,136000000.0,410000000.0,410000000.0,3637000000.0,359000000.0,346000000.0,7901000000,3875000000.0,124000000.0,72000000.0,4026000000.0,383000000.0,2282000000.0,2665000000.0,432000000.0,149000000.0,1206000000,-2127000000.0,3531000000.0,215000000,USD,1190000000,1328000000,138000000.0,138000000.0,248000000,141000000.0,355000000.0,942000000,-4000000.0,9000000.0,4000000.0,33000000.0,258000000,36000000.0,222000000.0,258000000.0,291000000,222000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.9900054931641,2023-07-31,0.16760223528765628
178,178,AMAT,2023-07-31,USD,30410000000.0,18879000000,6025000000.0,6025000000.0,5809000000.0,5443000000.0,11531000000,2604000000.0,305000000.0,305000000.0,3732000000.0,510000000.0,1092000000.0,15317000000,8224000000.0,1433000000.0,298000000.0,7093000000.0,440000000.0,5460000000.0,6099000000.0,2714000000.0,815000000.0,15093000000,41988000000.0,8000000.0,842000000,USD,2976000000,6425000000,3449000000.0,3449000000.0,1802000000,214000000.0,767000000.0,1174000000,4000000.0,64000000.0,60000000.0,136000000.0,1806000000,246000000.0,1560000000.0,1866000000.0,2002000000,1560000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0990447998047,2023-07-31,0.41082921492766356
697,697,AVGO,2023-07-31,USD,71595000000.0,18333000000,12055000000.0,12055000000.0,1842000000.0,2914000000.0,53262000000,2180000000.0,4654000000.0,4654000000.0,43619000000.0,0.0,1522000000.0,49516000000,7345000000.0,992000000.0,1119000000.0,42171000000.0,50000000.0,38222000000.0,39341000000.0,4403000000.0,3949000000.0,22079000000,1178000000.0,8000000.0,4270000000,USD,6164000000,8876000000,2712000000.0,2712000000.0,3856000000,388000000.0,1358000000.0,2308000000,-406000000.0,0.0,406000000.0,932000000.0,3574000000,271000000.0,3303000000.0,3980000000.0,4912000000,3303000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87.00051879882812,2023-07-31,0.8194704845916965
791,791,CPRT,2023-07-31,USD,6737879000.0,3262604000,957395000.0,957395000.0,39973000.0,708612000.0,3475275000,2922603000.0,62702000.0,62702000.0,394289000.0,1406589000.0,150035000.0,750439000,492769000.0,180016000.0,21468000.0,257670000.0,109550000.0,10903000.0,120453000.0,122830000.0,0.0,5987440000,5189440000.0,96000.0,970255000,USD,457578000,997591000,540013000.0,540013000.0,390617000,49161000.0,0.0,66961000,29148000.0,0.0,29148000.0,37500000.0,423692000,75907000.0,347785000.0,390617000.0,428117000,347785000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,44.19499969482422,2023-07-31,0.1840706458288126
1082,1082,CRWD,2023-07-31,USD,5520458000.0,3853275000,3167215000.0,3167215000.0,197111000.0,539463000.0,1667182999,516966000.0,79139000.0,79139000.0,430697000.0,0.0,146597000.0,3650358000,2229463000.0,37073000.0,16133000.0,1420895000.0,48821000.0,741750000.0,790571000.0,282252000.0,32820000.0,1838207000,-1139200000.0,119000.0,242144000,USD,548709000,731626000,182917000.0,182917000.0,-15373000,153246000.0,179362000.0,564082000,30194000.0,36638000.0,6444000.0,33877000.0,13087000,4611000.0,8476000.0,19531000.0,53408000,8472000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.66000366210938,2023-07-31,0.43486330235828796
1274,1274,CSCO,2023-07-31,USD,101852000000.0,43348000000,10123000000.0,10123000000.0,3644000000.0,9206000000.0,58504000000,2085000000.0,1818000000.0,1818000000.0,38535000000.0,16023000000.0,4352000000.0,57499000000,31309000000.0,2313000000.0,1733000000.0,26190000000.0,0.0,6658000000.0,8391000000.0,9120000000.0,2134000000.0,44353000000,1639000000.0,44289000000.0,4093000000,USD,9748000000,15203000000,5455000000.0,5455000000.0,4253000000,690000000.0,1953000000.0,5495000000,201000000.0,312000000.0,111000000.0,422000000.0,4471000000,513000000.0,3958000000.0,4582000000.0,5004000000,3958000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.52051162719727,2023-07-31,-0.039081365801316825
296,296,INTU,2023-07-31,USD,27780000000.0,5557000000,2848000000.0,2848000000.0,420000000.0,1121000000.0,22223000000,969000000.0,6419000000.0,6419000000.0,13780000000.0,814000000.0,354000000.0,10511000000,3790000000.0,638000000.0,499000000.0,6721000000.0,480000000.0,6120000000.0,6619000000.0,1312000000.0,117000000.0,17269000000,15067000000.0,3000000.0,283000000,USD,1999000000,2712000000,713000000.0,713000000.0,17000000,341000000.0,680000000.0,1982000000,-22000000.0,46000000.0,68000000.0,195000000.0,-5000000,-94000000.0,89000000.0,63000000.0,258000000,89000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503.51409912109375,2023-07-31,0.2727436261868035
886,886,MRVL,2023-07-31,USD,21750100000.0,2767200000,423400000.0,423400000.0,1015800000.0,1209200000.0,18982900000,898800000.0,4903200000.0,4903200000.0,11586900000.0,9600000.0,118800000.0,6360600000,2685200000.0,412800000.0,1061000000.0,3675400000.0,235000000.0,3134500000.0,4388100000.0,999200000.0,540900000.0,15389500000,644000000.0,1700000.0,860900000,USD,521100000,1340900000,819800000.0,819800000.0,-205700000,210000000.0,474800000.0,726800000,-52200000.0,1600000.0,53800000.0,347300000.0,-251600000,-44100000.0,-207500000.0,-197800000.0,149500000,-207500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.57707214355469,2023-07-31,0.032377839679990306
390,390,NVDA,2023-07-31,USD,49555000000.0,28797000000,5783000000.0,5783000000.0,4319000000.0,7066000000.0,20758000000,3799000000.0,1395000000.0,1395000000.0,4430000000.0,10240000000.0,1389000000.0,22054000000,10334000000.0,1929000000.0,1457000000.0,11720000000.0,1041000000.0,8456000000.0,10954000000.0,6527000000.0,2223000000.0,27501000000,14921000000.0,2000000.0,24990000000,USD,9462000000,13507000000,4045000000.0,4045000000.0,6800000000,622000000.0,2040000000.0,2662000000,122000000.0,187000000.0,65000000.0,365000000.0,6981000000,793000000.0,6188000000.0,7046000000.0,7411000000,6188000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.69503021240234,2023-07-31,1.5049758913249454
957,957,OKTA,2023-07-31,USD,8713000000.0,2686000000,356000000.0,356000000.0,101000000.0,388000000.0,6027000000,141000000.0,211000000.0,211000000.0,5406000000.0,1750000000.0,192000000.0,3073000000,1456000000.0,13000000.0,217782000.0,1617000000.0,122000000.0,1451000000.0,1573000000.0,218000000.0,27000000.0,5640000000,-2705000000.0,8000000.0,162755000,USD,407000000,556000000,149000000.0,149000000.0,-162000000,119000000.0,172000000.0,569000000,16000000.0,18000000.0,2000000.0,18000000.0,-104000000,7000000.0,-111000000.0,-102000000.0,-84000000,-111000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.86000061035156,2023-07-31,0.22222224428078308
1130,1130,PANW,2023-07-31,USD,14501100000.0,6048000000,1135300000.0,1135300000.0,339200000.0,2852000000.0,8453100000,354500000.0,315400000.0,315400000.0,2926800000.0,1254700000.0,466800000.0,12752700000,7737500000.0,132300000.0,1991500000.0,5015200000.0,279200000.0,0.0,2270700000.0,939100000.0,114200000.0,1748400000,-1227400000.0,3019000000.0,709000000,USD,1446500000,1953300000,506800000.0,506800000.0,253500000,114600000.0,414400000.0,1193000000,-5700000.0,72500000.0,5700000.0,69300000.0,316500000,88800000.0,227700000.0,315500000.0,384800000,227700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.9800033569336,2023-07-31,0.2991278695157471
509,509,ROST,2023-07-31,USD,13987302000.0,7273752000,4583606000.0,4583606000.0,2300063000.0,175410000.0,6713550000,2047000000.0,986000000.0,986000000.0,4290000000.0,0.0,214673000.0,9532560000,3969642000.0,2150999000.0,668028000.0,5562918000.0,0.0,0.0,5780275000.0,1125166000.0,0.0,4454742000,3189131000.0,3390000.0,337932000,USD,1365538000,4934905000,3569367000.0,3569367000.0,557640000,368000000.0,0.0,807898000,0.0,0.0,18687000.0,98545000.0,594854000,148535000.0,471000000.0,613541000.0,712086000,446319000,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,111.67772674560548,2023-07-31,0.26237829218183584
1011,1011,SPLK,2023-07-31,USD,6076922000.0,3743719000,1523462000.0,1523462000.0,117542000.0,974202000.0,2333203000,107541000.0,91699000.0,91699000.0,1416920000.0,925526000.0,320529000.0,6115912000,2703512000.0,26214000.0,776456000.0,3412400000.0,191917000.0,3102930000.0,4071303000.0,508377000.0,28865000.0,-38990000,-4046403000.0,174000.0,166459000,USD,698682000,910585000,211903000.0,211903000.0,-68521000,106469000.0,239099000.0,767203000,17443000.0,28686000.0,11243000.0,22268000.0,-56518000,6730000.0,-63248000.0,-45275000.0,-23007000,-63248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1035,1035,WDAY,2023-07-31,USD,13735315000.0,8183017000,1435690000.0,1435690000.0,198677000.0,1270936000.0,5552298000,1221834000.0,290594000.0,290594000.0,2840044000.0,5221401000.0,254990000.0,7460762000,4181959000.0,88814000.0,98810000.0,3278803000.0,290948000.0,2977845000.0,3268793000.0,685337000.0,300958000.0,6274553000,-3032538000.0,263000.0,264435000,USD,1339000000,1787000000,448000000.0,448000000.0,36000000,169000000.0,610000000.0,1303000000,43033000.0,71569000.0,29000000.0,71000000.0,82000000,3000000.0,78660000.0,111000000.0,182000000,79000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.1300048828125,2023-07-31,-0.0422131723506346
1059,1059,ZM,2023-07-31,USD,8923108000.0,7050992000,1380121000.0,1380121000.0,207165000.0,587476000.0,1872116000,346130000.0,79071000.0,79071000.0,307295000.0,4648393000.0,435002000.0,1920756000,1767473000.0,20854000.0,23512000.0,153283000.0,62181000.0,0.0,85693000.0,287328000.0,70685000.0,7002352000,2349236000.0,302000.0,305932596,USD,872117000,1138676000,266559000.0,266559000.0,177618000,129324000.0,191802000.0,694499000,0.0,31670000.0,41085000.0,26126000.0,250373000,68399000.0,181974000.0,177618000.0,203744000,181974000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.3499984741211,2023-07-31,-0.17655074598005793
1154,1154,ZS,2023-07-31,USD,3608317000.0,2890314000,1262206000.0,1262206000.0,115827000.0,582636000.0,718003000,313026000.0,25859000.0,25859000.0,89192000.0,838026000.0,207446000.0,2883205000,1535868000.0,18481000.0,34469000.0,1347337000.0,76386000.0,1134159000.0,1210545000.0,201775000.0,12728000.0,725112000,-1090374000.0,147000.0,146424000,USD,352282000,455006000,102724000.0,102724000.0,-41955000,46380000.0,96200000.0,394237000,18857000.0,21351000.0,2718000.0,27861000.0,-26026000,4648000.0,-30674000.0,-23308000.0,4553000,-30674000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.3800048828125,2023-07-31,0.11828158525474697
57,57,ADBE,2023-08-31,USD,29090000000.0,10410000000,6601000000.0,6601000000.0,1478040500.0,1851000000.0,18680000000,2409000000.0,1167000000.0,1167000000.0,12800000000.0,915000000.0,1043000000.0,13314000000,8334000000.0,314000000.0,74000000.0,4980000000.0,463000000.0,3633000000.0,4096000000.0,1714000000.0,352000000.0,15776000000,32012000000.0,8000000.0,459000000,USD,4310000000,4890000000,580000000.0,580000000.0,1697000000,353000000.0,881000000.0,2613000000,-27000000.0,0.0,27000000.0,236000000.0,1743000000,340000000.0,1403000000.0,1770000000.0,2006000000,1403000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,559.3400268554688,2023-08-31,0.026942370589467135
744,744,CTAS,2023-08-31,USD,8719681000.0,1871913000,88126000.0,88126000.0,498354000.0,1197342000.0,6847768000,1620943000.0,484259000.0,484259000.0,3104955000.0,0.0,88091000.0,4642046000,1168839000.0,314743000.0,43803000.0,3473207000.0,185262000.0,2477093000.0,2662355000.0,709262000.0,0.0,4077635000,9844128000.0,2121475000.0,414288000,USD,1141571000,2342330000,1200759000.0,1200759000.0,500556000,641015000.0,0.0,641015000,-24122000.0,422000.0,24544000.0,106812000.0,476434000,91349000.0,385085000.0,502107000.0,608919000,385085000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123.42305755615234,2023-08-31,0.6109645443459781
767,767,STZ,2023-08-31,USD,24930000000.0,3434300000,83300000.0,83300000.0,1814000000.0,933200000.0,21495700000,7580300000.0,2734500000.0,2734500000.0,7985600000.0,0.0,603800000.0,15206000000,2857500000.0,978800000.0,1025700000.0,12348500000.0,0.0,10680800000.0,11706500000.0,853000000.0,1667700000.0,9390800000,12842700000.0,2100000.0,184277000,USD,1425200000,2836800000,1411600000.0,1411600000.0,972600000,452600000.0,0.0,452600000,-110600000.0,130800000.0,110600000.0,108000000.0,847900000,147200000.0,700700000.0,958500000.0,1066500000,690000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,247.5129852294922,2023-08-31,-0.061663357481232306
1249,1249,AAPL,2023-09-30,USD,352583000000.0,143566000000,29965000000.0,29965000000.0,6331000000.0,60985000000.0,209017000000,43715000000.0,986000000.0,986000000.0,4290000000.0,31590000000.0,14695000000.0,290437000000,145308000000.0,62611000000.0,17382000000.0,145129000000.0,12842000000.0,95281000000.0,123930000000.0,48435000000.0,49848000000.0,62146000000,-214000000.0,73812000000.0,15672400000,USD,40427000000,89498000000,49071000000.0,49071000000.0,26969000000,6151000000.0,7307000000.0,13411000000,-18000000.0,984000000.0,1002000000.0,2653000000.0,26998000000,4042000000.0,22956000000.0,26969000000.0,29622000000,22956000000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.22674560546875,2023-09-29,0.3678655245903588
